train_img,train_mask
train_img_735.tif,train_mask_735.tif
train_img_736.tif,train_mask_736.tif
train_img_737.tif,train_mask_737.tif
train_img_738.tif,train_mask_738.tif
train_img_739.tif,train_mask_739.tif
train_img_740.tif,train_mask_740.tif
train_img_741.tif,train_mask_741.tif
train_img_742.tif,train_mask_742.tif
train_img_743.tif,train_mask_743.tif
train_img_744.tif,train_mask_744.tif
train_img_745.tif,train_mask_745.tif
train_img_746.tif,train_mask_746.tif
train_img_747.tif,train_mask_747.tif
train_img_748.tif,train_mask_748.tif
train_img_749.tif,train_mask_749.tif
train_img_750.tif,train_mask_750.tif
train_img_751.tif,train_mask_751.tif
train_img_752.tif,train_mask_752.tif
train_img_753.tif,train_mask_753.tif
train_img_754.tif,train_mask_754.tif
train_img_755.tif,train_mask_755.tif
train_img_756.tif,train_mask_756.tif
train_img_757.tif,train_mask_757.tif
train_img_758.tif,train_mask_758.tif
train_img_759.tif,train_mask_759.tif
train_img_760.tif,train_mask_760.tif
train_img_761.tif,train_mask_761.tif
train_img_762.tif,train_mask_762.tif
train_img_763.tif,train_mask_763.tif
train_img_764.tif,train_mask_764.tif
train_img_765.tif,train_mask_765.tif
train_img_766.tif,train_mask_766.tif
train_img_767.tif,train_mask_767.tif
train_img_768.tif,train_mask_768.tif
train_img_769.tif,train_mask_769.tif
train_img_770.tif,train_mask_770.tif
train_img_771.tif,train_mask_771.tif
train_img_772.tif,train_mask_772.tif
train_img_773.tif,train_mask_773.tif
train_img_774.tif,train_mask_774.tif
train_img_775.tif,train_mask_775.tif
train_img_776.tif,train_mask_776.tif
train_img_777.tif,train_mask_777.tif
train_img_778.tif,train_mask_778.tif
train_img_779.tif,train_mask_779.tif
train_img_780.tif,train_mask_780.tif
train_img_781.tif,train_mask_781.tif
train_img_782.tif,train_mask_782.tif
train_img_783.tif,train_mask_783.tif
train_img_784.tif,train_mask_784.tif
train_img_785.tif,train_mask_785.tif
train_img_786.tif,train_mask_786.tif
train_img_787.tif,train_mask_787.tif
train_img_788.tif,train_mask_788.tif
train_img_789.tif,train_mask_789.tif
train_img_790.tif,train_mask_790.tif
train_img_791.tif,train_mask_791.tif
train_img_792.tif,train_mask_792.tif
train_img_793.tif,train_mask_793.tif
train_img_794.tif,train_mask_794.tif
train_img_795.tif,train_mask_795.tif
train_img_796.tif,train_mask_796.tif
train_img_797.tif,train_mask_797.tif
train_img_798.tif,train_mask_798.tif
train_img_799.tif,train_mask_799.tif
train_img_800.tif,train_mask_800.tif
train_img_801.tif,train_mask_801.tif
train_img_802.tif,train_mask_802.tif
train_img_803.tif,train_mask_803.tif
train_img_804.tif,train_mask_804.tif
train_img_805.tif,train_mask_805.tif
train_img_806.tif,train_mask_806.tif
train_img_807.tif,train_mask_807.tif
train_img_808.tif,train_mask_808.tif
train_img_809.tif,train_mask_809.tif
train_img_810.tif,train_mask_810.tif
train_img_811.tif,train_mask_811.tif
train_img_812.tif,train_mask_812.tif
train_img_813.tif,train_mask_813.tif
train_img_814.tif,train_mask_814.tif
train_img_815.tif,train_mask_815.tif
train_img_816.tif,train_mask_816.tif
train_img_817.tif,train_mask_817.tif
train_img_818.tif,train_mask_818.tif
train_img_819.tif,train_mask_819.tif
train_img_820.tif,train_mask_820.tif
train_img_821.tif,train_mask_821.tif
train_img_822.tif,train_mask_822.tif
train_img_823.tif,train_mask_823.tif
train_img_824.tif,train_mask_824.tif
train_img_825.tif,train_mask_825.tif
train_img_826.tif,train_mask_826.tif
train_img_827.tif,train_mask_827.tif
train_img_828.tif,train_mask_828.tif
train_img_829.tif,train_mask_829.tif
train_img_830.tif,train_mask_830.tif
train_img_831.tif,train_mask_831.tif
train_img_832.tif,train_mask_832.tif
train_img_833.tif,train_mask_833.tif
train_img_834.tif,train_mask_834.tif
train_img_835.tif,train_mask_835.tif
train_img_836.tif,train_mask_836.tif
train_img_837.tif,train_mask_837.tif
train_img_838.tif,train_mask_838.tif
train_img_839.tif,train_mask_839.tif
train_img_840.tif,train_mask_840.tif
train_img_841.tif,train_mask_841.tif
train_img_842.tif,train_mask_842.tif
train_img_843.tif,train_mask_843.tif
train_img_844.tif,train_mask_844.tif
train_img_845.tif,train_mask_845.tif
train_img_846.tif,train_mask_846.tif
train_img_847.tif,train_mask_847.tif
train_img_848.tif,train_mask_848.tif
train_img_849.tif,train_mask_849.tif
train_img_850.tif,train_mask_850.tif
train_img_851.tif,train_mask_851.tif
train_img_852.tif,train_mask_852.tif
train_img_853.tif,train_mask_853.tif
train_img_854.tif,train_mask_854.tif
train_img_855.tif,train_mask_855.tif
train_img_856.tif,train_mask_856.tif
train_img_857.tif,train_mask_857.tif
train_img_858.tif,train_mask_858.tif
train_img_859.tif,train_mask_859.tif
train_img_860.tif,train_mask_860.tif
train_img_861.tif,train_mask_861.tif
train_img_862.tif,train_mask_862.tif
train_img_863.tif,train_mask_863.tif
train_img_864.tif,train_mask_864.tif
train_img_865.tif,train_mask_865.tif
train_img_866.tif,train_mask_866.tif
train_img_867.tif,train_mask_867.tif
train_img_868.tif,train_mask_868.tif
train_img_869.tif,train_mask_869.tif
train_img_870.tif,train_mask_870.tif
train_img_871.tif,train_mask_871.tif
train_img_872.tif,train_mask_872.tif
train_img_873.tif,train_mask_873.tif
train_img_874.tif,train_mask_874.tif
train_img_875.tif,train_mask_875.tif
train_img_876.tif,train_mask_876.tif
train_img_877.tif,train_mask_877.tif
train_img_878.tif,train_mask_878.tif
train_img_879.tif,train_mask_879.tif
train_img_880.tif,train_mask_880.tif
train_img_881.tif,train_mask_881.tif
train_img_882.tif,train_mask_882.tif
train_img_883.tif,train_mask_883.tif
train_img_884.tif,train_mask_884.tif
train_img_885.tif,train_mask_885.tif
train_img_886.tif,train_mask_886.tif
train_img_887.tif,train_mask_887.tif
train_img_888.tif,train_mask_888.tif
train_img_889.tif,train_mask_889.tif
train_img_890.tif,train_mask_890.tif
train_img_891.tif,train_mask_891.tif
train_img_892.tif,train_mask_892.tif
train_img_893.tif,train_mask_893.tif
train_img_894.tif,train_mask_894.tif
train_img_895.tif,train_mask_895.tif
train_img_896.tif,train_mask_896.tif
train_img_897.tif,train_mask_897.tif
train_img_898.tif,train_mask_898.tif
train_img_899.tif,train_mask_899.tif
train_img_900.tif,train_mask_900.tif
train_img_901.tif,train_mask_901.tif
train_img_902.tif,train_mask_902.tif
train_img_903.tif,train_mask_903.tif
train_img_904.tif,train_mask_904.tif
train_img_905.tif,train_mask_905.tif
train_img_906.tif,train_mask_906.tif
train_img_907.tif,train_mask_907.tif
train_img_908.tif,train_mask_908.tif
train_img_909.tif,train_mask_909.tif
train_img_910.tif,train_mask_910.tif
train_img_911.tif,train_mask_911.tif
train_img_912.tif,train_mask_912.tif
train_img_913.tif,train_mask_913.tif
train_img_914.tif,train_mask_914.tif
train_img_915.tif,train_mask_915.tif
train_img_916.tif,train_mask_916.tif
train_img_917.tif,train_mask_917.tif
train_img_918.tif,train_mask_918.tif
train_img_919.tif,train_mask_919.tif
train_img_920.tif,train_mask_920.tif
train_img_921.tif,train_mask_921.tif
train_img_922.tif,train_mask_922.tif
train_img_923.tif,train_mask_923.tif
train_img_924.tif,train_mask_924.tif
train_img_925.tif,train_mask_925.tif
train_img_926.tif,train_mask_926.tif
train_img_927.tif,train_mask_927.tif
train_img_928.tif,train_mask_928.tif
train_img_929.tif,train_mask_929.tif
train_img_930.tif,train_mask_930.tif
train_img_931.tif,train_mask_931.tif
train_img_932.tif,train_mask_932.tif
train_img_933.tif,train_mask_933.tif
train_img_934.tif,train_mask_934.tif
train_img_935.tif,train_mask_935.tif
train_img_936.tif,train_mask_936.tif
train_img_937.tif,train_mask_937.tif
train_img_938.tif,train_mask_938.tif
train_img_939.tif,train_mask_939.tif
train_img_940.tif,train_mask_940.tif
train_img_941.tif,train_mask_941.tif
train_img_942.tif,train_mask_942.tif
train_img_943.tif,train_mask_943.tif
train_img_944.tif,train_mask_944.tif
train_img_945.tif,train_mask_945.tif
train_img_946.tif,train_mask_946.tif
train_img_947.tif,train_mask_947.tif
train_img_948.tif,train_mask_948.tif
train_img_949.tif,train_mask_949.tif
train_img_950.tif,train_mask_950.tif
train_img_951.tif,train_mask_951.tif
train_img_952.tif,train_mask_952.tif
train_img_953.tif,train_mask_953.tif
train_img_954.tif,train_mask_954.tif
train_img_955.tif,train_mask_955.tif
train_img_956.tif,train_mask_956.tif
train_img_957.tif,train_mask_957.tif
train_img_958.tif,train_mask_958.tif
train_img_959.tif,train_mask_959.tif
train_img_960.tif,train_mask_960.tif
train_img_961.tif,train_mask_961.tif
train_img_962.tif,train_mask_962.tif
train_img_963.tif,train_mask_963.tif
train_img_964.tif,train_mask_964.tif
train_img_965.tif,train_mask_965.tif
train_img_966.tif,train_mask_966.tif
train_img_967.tif,train_mask_967.tif
train_img_968.tif,train_mask_968.tif
train_img_969.tif,train_mask_969.tif
train_img_970.tif,train_mask_970.tif
train_img_971.tif,train_mask_971.tif
train_img_972.tif,train_mask_972.tif
train_img_973.tif,train_mask_973.tif
train_img_974.tif,train_mask_974.tif
train_img_975.tif,train_mask_975.tif
train_img_976.tif,train_mask_976.tif
train_img_977.tif,train_mask_977.tif
train_img_978.tif,train_mask_978.tif
train_img_979.tif,train_mask_979.tif
train_img_980.tif,train_mask_980.tif
train_img_981.tif,train_mask_981.tif
train_img_982.tif,train_mask_982.tif
train_img_983.tif,train_mask_983.tif
train_img_984.tif,train_mask_984.tif
train_img_985.tif,train_mask_985.tif
train_img_986.tif,train_mask_986.tif
train_img_987.tif,train_mask_987.tif
train_img_988.tif,train_mask_988.tif
train_img_989.tif,train_mask_989.tif
train_img_990.tif,train_mask_990.tif
train_img_991.tif,train_mask_991.tif
train_img_992.tif,train_mask_992.tif
train_img_993.tif,train_mask_993.tif
train_img_994.tif,train_mask_994.tif
train_img_995.tif,train_mask_995.tif
train_img_996.tif,train_mask_996.tif
train_img_997.tif,train_mask_997.tif
train_img_998.tif,train_mask_998.tif
train_img_999.tif,train_mask_999.tif
train_img_1000.tif,train_mask_1000.tif
train_img_1001.tif,train_mask_1001.tif
train_img_1002.tif,train_mask_1002.tif
train_img_1003.tif,train_mask_1003.tif
train_img_1004.tif,train_mask_1004.tif
train_img_1005.tif,train_mask_1005.tif
train_img_1006.tif,train_mask_1006.tif
train_img_1007.tif,train_mask_1007.tif
train_img_1008.tif,train_mask_1008.tif
train_img_1009.tif,train_mask_1009.tif
train_img_1010.tif,train_mask_1010.tif
train_img_1011.tif,train_mask_1011.tif
train_img_1012.tif,train_mask_1012.tif
train_img_1013.tif,train_mask_1013.tif
train_img_1014.tif,train_mask_1014.tif
train_img_1015.tif,train_mask_1015.tif
train_img_1016.tif,train_mask_1016.tif
train_img_1017.tif,train_mask_1017.tif
train_img_1018.tif,train_mask_1018.tif
train_img_1019.tif,train_mask_1019.tif
train_img_1020.tif,train_mask_1020.tif
train_img_1021.tif,train_mask_1021.tif
train_img_1022.tif,train_mask_1022.tif
train_img_1023.tif,train_mask_1023.tif
train_img_1024.tif,train_mask_1024.tif
train_img_1025.tif,train_mask_1025.tif
train_img_1026.tif,train_mask_1026.tif
train_img_1027.tif,train_mask_1027.tif
train_img_1028.tif,train_mask_1028.tif
train_img_1029.tif,train_mask_1029.tif
train_img_1030.tif,train_mask_1030.tif
train_img_1031.tif,train_mask_1031.tif
train_img_1032.tif,train_mask_1032.tif
train_img_1033.tif,train_mask_1033.tif
train_img_1034.tif,train_mask_1034.tif
train_img_1035.tif,train_mask_1035.tif
train_img_1036.tif,train_mask_1036.tif
train_img_1037.tif,train_mask_1037.tif
train_img_1038.tif,train_mask_1038.tif
train_img_1039.tif,train_mask_1039.tif
train_img_1040.tif,train_mask_1040.tif
train_img_1041.tif,train_mask_1041.tif
train_img_1042.tif,train_mask_1042.tif
train_img_1043.tif,train_mask_1043.tif
train_img_1044.tif,train_mask_1044.tif
train_img_1045.tif,train_mask_1045.tif
train_img_1046.tif,train_mask_1046.tif
train_img_1047.tif,train_mask_1047.tif
train_img_1048.tif,train_mask_1048.tif
train_img_1049.tif,train_mask_1049.tif
train_img_1050.tif,train_mask_1050.tif
train_img_1051.tif,train_mask_1051.tif
train_img_1052.tif,train_mask_1052.tif
train_img_1053.tif,train_mask_1053.tif
train_img_1054.tif,train_mask_1054.tif
train_img_1055.tif,train_mask_1055.tif
train_img_1056.tif,train_mask_1056.tif
train_img_1057.tif,train_mask_1057.tif
train_img_1058.tif,train_mask_1058.tif
train_img_1059.tif,train_mask_1059.tif
train_img_1060.tif,train_mask_1060.tif
train_img_1061.tif,train_mask_1061.tif
train_img_1062.tif,train_mask_1062.tif
train_img_1063.tif,train_mask_1063.tif
train_img_1064.tif,train_mask_1064.tif
train_img_1065.tif,train_mask_1065.tif
train_img_1066.tif,train_mask_1066.tif
train_img_1067.tif,train_mask_1067.tif
train_img_1068.tif,train_mask_1068.tif
train_img_1069.tif,train_mask_1069.tif
train_img_1070.tif,train_mask_1070.tif
train_img_1071.tif,train_mask_1071.tif
train_img_1072.tif,train_mask_1072.tif
train_img_1073.tif,train_mask_1073.tif
train_img_1074.tif,train_mask_1074.tif
train_img_1075.tif,train_mask_1075.tif
train_img_1076.tif,train_mask_1076.tif
train_img_1077.tif,train_mask_1077.tif
train_img_1078.tif,train_mask_1078.tif
train_img_1079.tif,train_mask_1079.tif
train_img_1080.tif,train_mask_1080.tif
train_img_1081.tif,train_mask_1081.tif
train_img_1082.tif,train_mask_1082.tif
train_img_1083.tif,train_mask_1083.tif
train_img_1084.tif,train_mask_1084.tif
train_img_1085.tif,train_mask_1085.tif
train_img_1086.tif,train_mask_1086.tif
train_img_1087.tif,train_mask_1087.tif
train_img_1088.tif,train_mask_1088.tif
train_img_1089.tif,train_mask_1089.tif
train_img_1090.tif,train_mask_1090.tif
train_img_1091.tif,train_mask_1091.tif
train_img_1092.tif,train_mask_1092.tif
train_img_1093.tif,train_mask_1093.tif
train_img_1094.tif,train_mask_1094.tif
train_img_1095.tif,train_mask_1095.tif
train_img_1096.tif,train_mask_1096.tif
train_img_1097.tif,train_mask_1097.tif
train_img_1098.tif,train_mask_1098.tif
train_img_1099.tif,train_mask_1099.tif
train_img_1100.tif,train_mask_1100.tif
train_img_1101.tif,train_mask_1101.tif
train_img_1102.tif,train_mask_1102.tif
train_img_1103.tif,train_mask_1103.tif
train_img_1104.tif,train_mask_1104.tif
train_img_1105.tif,train_mask_1105.tif
train_img_1106.tif,train_mask_1106.tif
train_img_1107.tif,train_mask_1107.tif
train_img_1108.tif,train_mask_1108.tif
train_img_1109.tif,train_mask_1109.tif
train_img_1110.tif,train_mask_1110.tif
train_img_1111.tif,train_mask_1111.tif
train_img_1112.tif,train_mask_1112.tif
train_img_1113.tif,train_mask_1113.tif
train_img_1114.tif,train_mask_1114.tif
train_img_1115.tif,train_mask_1115.tif
train_img_1116.tif,train_mask_1116.tif
train_img_1117.tif,train_mask_1117.tif
train_img_1118.tif,train_mask_1118.tif
train_img_1119.tif,train_mask_1119.tif
train_img_1120.tif,train_mask_1120.tif
train_img_1121.tif,train_mask_1121.tif
train_img_1122.tif,train_mask_1122.tif
train_img_1123.tif,train_mask_1123.tif
train_img_1124.tif,train_mask_1124.tif
train_img_1125.tif,train_mask_1125.tif
train_img_1126.tif,train_mask_1126.tif
train_img_1127.tif,train_mask_1127.tif
train_img_1128.tif,train_mask_1128.tif
train_img_1129.tif,train_mask_1129.tif
train_img_1130.tif,train_mask_1130.tif
train_img_1131.tif,train_mask_1131.tif
train_img_1132.tif,train_mask_1132.tif
train_img_1133.tif,train_mask_1133.tif
train_img_1134.tif,train_mask_1134.tif
train_img_1135.tif,train_mask_1135.tif
train_img_1136.tif,train_mask_1136.tif
train_img_1137.tif,train_mask_1137.tif
train_img_1138.tif,train_mask_1138.tif
train_img_1139.tif,train_mask_1139.tif
train_img_1140.tif,train_mask_1140.tif
train_img_1141.tif,train_mask_1141.tif
train_img_1142.tif,train_mask_1142.tif
train_img_1143.tif,train_mask_1143.tif
train_img_1144.tif,train_mask_1144.tif
train_img_1145.tif,train_mask_1145.tif
train_img_1146.tif,train_mask_1146.tif
train_img_1147.tif,train_mask_1147.tif
train_img_1148.tif,train_mask_1148.tif
train_img_1149.tif,train_mask_1149.tif
train_img_1150.tif,train_mask_1150.tif
train_img_1151.tif,train_mask_1151.tif
train_img_1152.tif,train_mask_1152.tif
train_img_1153.tif,train_mask_1153.tif
train_img_1154.tif,train_mask_1154.tif
train_img_1155.tif,train_mask_1155.tif
train_img_1156.tif,train_mask_1156.tif
train_img_1157.tif,train_mask_1157.tif
train_img_1158.tif,train_mask_1158.tif
train_img_1159.tif,train_mask_1159.tif
train_img_1160.tif,train_mask_1160.tif
train_img_1161.tif,train_mask_1161.tif
train_img_1162.tif,train_mask_1162.tif
train_img_1163.tif,train_mask_1163.tif
train_img_1164.tif,train_mask_1164.tif
train_img_1165.tif,train_mask_1165.tif
train_img_1166.tif,train_mask_1166.tif
train_img_1167.tif,train_mask_1167.tif
train_img_1168.tif,train_mask_1168.tif
train_img_1169.tif,train_mask_1169.tif
train_img_1170.tif,train_mask_1170.tif
train_img_1171.tif,train_mask_1171.tif
train_img_1172.tif,train_mask_1172.tif
train_img_1173.tif,train_mask_1173.tif
train_img_1174.tif,train_mask_1174.tif
train_img_1175.tif,train_mask_1175.tif
train_img_1176.tif,train_mask_1176.tif
train_img_1177.tif,train_mask_1177.tif
train_img_1178.tif,train_mask_1178.tif
train_img_1179.tif,train_mask_1179.tif
train_img_1180.tif,train_mask_1180.tif
train_img_1181.tif,train_mask_1181.tif
train_img_1182.tif,train_mask_1182.tif
train_img_1183.tif,train_mask_1183.tif
train_img_1184.tif,train_mask_1184.tif
train_img_1185.tif,train_mask_1185.tif
train_img_1186.tif,train_mask_1186.tif
train_img_1187.tif,train_mask_1187.tif
train_img_1188.tif,train_mask_1188.tif
train_img_1189.tif,train_mask_1189.tif
train_img_1190.tif,train_mask_1190.tif
train_img_1191.tif,train_mask_1191.tif
train_img_1192.tif,train_mask_1192.tif
train_img_1193.tif,train_mask_1193.tif
train_img_1194.tif,train_mask_1194.tif
train_img_1195.tif,train_mask_1195.tif
train_img_1196.tif,train_mask_1196.tif
train_img_1197.tif,train_mask_1197.tif
train_img_1198.tif,train_mask_1198.tif
train_img_1199.tif,train_mask_1199.tif
train_img_1200.tif,train_mask_1200.tif
train_img_1201.tif,train_mask_1201.tif
train_img_1202.tif,train_mask_1202.tif
train_img_1203.tif,train_mask_1203.tif
train_img_1204.tif,train_mask_1204.tif
train_img_1205.tif,train_mask_1205.tif
train_img_1206.tif,train_mask_1206.tif
train_img_1207.tif,train_mask_1207.tif
train_img_1208.tif,train_mask_1208.tif
train_img_1209.tif,train_mask_1209.tif
train_img_1210.tif,train_mask_1210.tif
